fare_id,price,currency_type,payment_method,transfers,agency_id,transfer_duration
741_5007_342_6345,4,EUR,0,0,5,
741_5007_342_6372,4,EUR,0,0,5,
741_5007_342_6393,4,EUR,0,0,5,
741_5007_342_6597,4,EUR,0,0,5,
741_5007_342_7336,4,EUR,0,0,5,
741_5007_346_324,4,EUR,0,0,5,
741_5007_346_326,4,EUR,0,0,5,
741_5007_346_333,4,EUR,0,0,5,
741_5007_346_2839,4,EUR,0,0,5,
741_5007_346_2845,4,EUR,0,0,5,
741_5007_346_3110,4,EUR,0,0,5,
741_5007_346_3135,4,EUR,0,0,5,
741_5007_346_6104,4,EUR,0,0,5,
741_5007_346_6279,4,EUR,0,0,5,
741_5007_346_6285,4,EUR,0,0,5,
741_5007_346_6286,4,EUR,0,0,5,
741_5007_346_6345,4,EUR,0,0,5,
741_5007_346_6372,4,EUR,0,0,5,
741_5007_346_6393,4,EUR,0,0,5,
741_5007_346_6597,4,EUR,0,0,5,
741_5007_346_7336,4,EUR,0,0,5,
741_5007_2754_2,4,EUR,0,0,5,
741_5007_2754_324,4,EUR,0,0,5,
741_5007_2754_325,4,EUR,0,0,5,
741_5007_2754_326,4,EUR,0,0,5,
741_5007_2754_332,4,EUR,0,0,5,
741_5007_2754_333,4,EUR,0,0,5,
741_5007_2754_337,4,EUR,0,0,5,
741_5007_2754_338,4,EUR,0,0,5,
741_5007_2754_339,4,EUR,0,0,5,
741_5007_2754_340,4,EUR,0,0,5,
741_5007_2754_341,4,EUR,0,0,5,
741_5007_2754_342,4,EUR,0,0,5,
741_5007_2754_346,4,EUR,0,0,5,
741_5007_2754_2839,4,EUR,0,0,5,
741_5007_2754_2845,4,EUR,0,0,5,
741_5007_2754_3110,4,EUR,0,0,5,
741_5007_2754_3111,4,EUR,0,0,5,
741_5007_2754_3134,4,EUR,0,0,5,
741_5007_2754_3135,4,EUR,0,0,5,
741_5007_2754_3156,4,EUR,0,0,5,
741_5007_2754_3330,4,EUR,0,0,5,
741_5007_2754_6104,4,EUR,0,0,5,
741_5007_2754_6172,4,EUR,0,0,5,
741_5007_2754_6279,4,EUR,0,0,5,
741_5007_2754_6280,4,EUR,0,0,5,
741_5007_2754_6284,4,EUR,0,0,5,
741_5007_2754_6285,4,EUR,0,0,5,
741_5007_2754_6286,4,EUR,0,0,5,
741_5007_2754_6345,4,EUR,0,0,5,
741_5007_2754_6367,4,EUR,0,0,5,
741_5007_2754_6372,4,EUR,0,0,5,
741_5007_2754_6393,4,EUR,0,0,5,
741_5007_2754_6597,4,EUR,0,0,5,
741_5007_2754_6869,4,EUR,0,0,5,
741_5007_2754_7060,4,EUR,0,0,5,
741_5007_2754_7336,4,EUR,0,0,5,
741_5007_2754_7973,4,EUR,0,0,5,
741_5007_2788_2,4,EUR,0,0,5,
741_5007_2788_323,4,EUR,0,0,5,
741_5007_2788_324,4,EUR,0,0,5,
741_5007_2788_325,4,EUR,0,0,5,
741_5007_2788_326,4,EUR,0,0,5,
741_5007_2788_332,4,EUR,0,0,5,
741_5007_2788_333,4,EUR,0,0,5,
741_5007_2788_337,4,EUR,0,0,5,
741_5007_2788_338,4,EUR,0,0,5,
741_5007_2788_339,4,EUR,0,0,5,
741_5007_2788_340,4,EUR,0,0,5,
741_5007_2788_341,4,EUR,0,0,5,
741_5007_2788_342,4,EUR,0,0,5,
741_5007_2788_346,4,EUR,0,0,5,
741_5007_2788_2754,4,EUR,0,0,5,
741_5007_2788_2839,4,EUR,0,0,5,
741_5007_2788_2844,4,EUR,0,0,5,
741_5007_2788_2845,4,EUR,0,0,5,
741_5007_2788_3110,4,EUR,0,0,5,
741_5007_2788_3111,4,EUR,0,0,5,
741_5007_2788_3134,4,EUR,0,0,5,
741_5007_2788_3135,4,EUR,0,0,5,
741_5007_2788_3156,4,EUR,0,0,5,
741_5007_2788_3330,4,EUR,0,0,5,
741_5007_2788_6101,4,EUR,0,0,5,
741_5007_2788_6102,4,EUR,0,0,5,
741_5007_2788_6104,4,EUR,0,0,5,
741_5007_2788_6172,4,EUR,0,0,5,
741_5007_2788_6279,4,EUR,0,0,5,
741_5007_2788_6280,4,EUR,0,0,5,
741_5007_2788_6284,4,EUR,0,0,5,
741_5007_2788_6285,4,EUR,0,0,5,
741_5007_2788_6286,4,EUR,0,0,5,
741_5007_2788_6345,4,EUR,0,0,5,
741_5007_2788_6367,4,EUR,0,0,5,
741_5007_2788_6372,4,EUR,0,0,5,
741_5007_2788_6393,4,EUR,0,0,5,
741_5007_2788_6597,4,EUR,0,0,5,
741_5007_2788_6869,4,EUR,0,0,5,
741_5007_2788_7060,4,EUR,0,0,5,
741_5007_2788_7336,4,EUR,0,0,5,
741_5007_2788_7973,4,EUR,0,0,5,
741_5007_2839_324,4,EUR,0,0,5,
741_5007_2839_326,4,EUR,0,0,5,
741_5007_2839_333,4,EUR,0,0,5,
741_5007_2839_3135,4,EUR,0,0,5,
741_5007_2839_6104,4,EUR,0,0,5,
741_5007_2839_6286,4,EUR,0,0,5,
741_5007_2839_6345,4,EUR,0,0,5,
741_5007_2839_6372,4,EUR,0,0,5,
741_5007_2839_6393,4,EUR,0,0,5,
741_5007_2839_6597,4,EUR,0,0,5,
741_5007_2844_2,4,EUR,0,0,5,
741_5007_2844_323,4,EUR,0,0,5,
741_5007_2844_324,4,EUR,0,0,5,
741_5007_2844_325,4,EUR,0,0,5,
741_5007_2844_326,4,EUR,0,0,5,
741_5007_2844_332,4,EUR,0,0,5,
741_5007_2844_333,4,EUR,0,0,5,
741_5007_2844_337,4,EUR,0,0,5,
741_5007_2844_338,4,EUR,0,0,5,
741_5007_2844_339,4,EUR,0,0,5,
741_5007_2844_340,4,EUR,0,0,5,
741_5007_2844_341,4,EUR,0,0,5,
741_5007_2844_342,4,EUR,0,0,5,
741_5007_2844_346,4,EUR,0,0,5,
741_5007_2844_2754,4,EUR,0,0,5,
741_5007_2844_2839,4,EUR,0,0,5,
741_5007_2844_2845,4,EUR,0,0,5,
741_5007_2844_3110,4,EUR,0,0,5,
741_5007_2844_3111,4,EUR,0,0,5,
741_5007_2844_3134,4,EUR,0,0,5,
741_5007_2844_3135,4,EUR,0,0,5,
741_5007_2844_3156,4,EUR,0,0,5,
741_5007_2844_3330,4,EUR,0,0,5,
741_5007_2844_6104,4,EUR,0,0,5,
741_5007_2844_6172,4,EUR,0,0,5,
741_5007_2844_6279,4,EUR,0,0,5,
741_5007_2844_6280,4,EUR,0,0,5,
741_5007_2844_6284,4,EUR,0,0,5,
741_5007_2844_6285,4,EUR,0,0,5,
741_5007_2844_6286,4,EUR,0,0,5,
741_5007_2844_6345,4,EUR,0,0,5,
741_5007_2844_6367,4,EUR,0,0,5,
741_5007_2844_6372,4,EUR,0,0,5,
741_5007_2844_6393,4,EUR,0,0,5,
741_5007_2844_6597,4,EUR,0,0,5,
741_5007_2844_6869,4,EUR,0,0,5,
741_5007_2844_7060,4,EUR,0,0,5,
741_5007_2844_7336,4,EUR,0,0,5,
741_5007_2844_7973,4,EUR,0,0,5,
741_5007_2845_324,4,EUR,0,0,5,
741_5007_2845_326,4,EUR,0,0,5,
741_5007_2845_333,4,EUR,0,0,5,
741_5007_2845_2839,4,EUR,0,0,5,
741_5007_2845_3110,4,EUR,0,0,5,
741_5007_2845_3135,4,EUR,0,0,5,
741_5007_2845_6104,4,EUR,0,0,5,
741_5007_2845_6279,4,EUR,0,0,5,
741_5007_2845_6285,4,EUR,0,0,5,
741_5007_2845_6286,4,EUR,0,0,5,
741_5007_2845_6345,4,EUR,0,0,5,
741_5007_2845_6372,4,EUR,0,0,5,
741_5007_2845_6393,4,EUR,0,0,5,
741_5007_2845_6597,4,EUR,0,0,5,
741_5007_2845_7336,4,EUR,0,0,5,
741_5007_3110_324,4,EUR,0,0,5,
741_5007_3110_326,4,EUR,0,0,5,
741_5007_3110_333,4,EUR,0,0,5,
741_5007_3110_2839,4,EUR,0,0,5,
741_5007_3110_3135,4,EUR,0,0,5,
741_5007_3110_6104,4,EUR,0,0,5,
741_5007_3110_6286,4,EUR,0,0,5,
741_5007_3110_6345,4,EUR,0,0,5,
741_5007_3110_6372,4,EUR,0,0,5,
741_5007_3110_6393,4,EUR,0,0,5,
741_5007_3110_6597,4,EUR,0,0,5,
741_5007_3111_324,4,EUR,0,0,5,
741_5007_3111_326,4,EUR,0,0,5,
741_5007_3111_333,4,EUR,0,0,5,
741_5007_3111_337,4,EUR,0,0,5,
741_5007_3111_339,4,EUR,0,0,5,
741_5007_3111_340,4,EUR,0,0,5,
741_5007_3111_341,4,EUR,0,0,5,
741_5007_3111_342,4,EUR,0,0,5,
741_5007_3111_346,4,EUR,0,0,5,
741_5007_3111_2839,4,EUR,0,0,5,
741_5007_3111_2845,4,EUR,0,0,5,
741_5007_3111_3110,4,EUR,0,0,5,
741_5007_3111_3134,4,EUR,0,0,5,
741_5007_3111_3135,4,EUR,0,0,5,
741_5007_3111_3330,4,EUR,0,0,5,
741_5007_3111_6104,4,EUR,0,0,5,
741_5007_3111_6279,4,EUR,0,0,5,
741_5007_3111_6280,4,EUR,0,0,5,
741_5007_3111_6284,4,EUR,0,0,5,
741_5007_3111_6285,4,EUR,0,0,5,
741_5007_3111_6286,4,EUR,0,0,5,
741_5007_3111_6345,4,EUR,0,0,5,
741_5007_3111_6372,4,EUR,0,0,5,
741_5007_3111_6393,4,EUR,0,0,5,
741_5007_3111_6597,4,EUR,0,0,5,
741_5007_3111_7060,4,EUR,0,0,5,
741_5007_3111_7336,4,EUR,0,0,5,
741_5007_3111_7973,4,EUR,0,0,5,
741_5007_3134_324,4,EUR,0,0,5,
741_5007_3134_326,4,EUR,0,0,5,
741_5007_3134_333,4,EUR,0,0,5,
741_5007_3134_337,4,EUR,0,0,5,
741_5007_3134_339,4,EUR,0,0,5,
741_5007_3134_340,4,EUR,0,0,5,
741_5007_3134_341,4,EUR,0,0,5,
741_5007_3134_342,4,EUR,0,0,5,
741_5007_3134_346,4,EUR,0,0,5,
741_5007_3134_2839,4,EUR,0,0,5,
741_5007_3134_2845,4,EUR,0,0,5,
741_5007_3134_3110,4,EUR,0,0,5,
741_5007_3134_3135,4,EUR,0,0,5,
741_5007_3134_3330,4,EUR,0,0,5,
741_5007_3134_6104,4,EUR,0,0,5,
741_5007_3134_6279,4,EUR,0,0,5,
741_5007_3134_6280,4,EUR,0,0,5,
741_5007_3134_6284,4,EUR,0,0,5,
741_5007_3134_6285,4,EUR,0,0,5,
741_5007_3134_6286,4,EUR,0,0,5,
741_5007_3134_6345,4,EUR,0,0,5,
741_5007_3134_6372,4,EUR,0,0,5,
741_5007_3134_6393,4,EUR,0,0,5,
741_5007_3134_6597,4,EUR,0,0,5,
741_5007_3134_7060,4,EUR,0,0,5,
741_5007_3134_7336,4,EUR,0,0,5,
741_5007_3134_7973,4,EUR,0,0,5,
741_5007_3156_324,4,EUR,0,0,5,
741_5007_3156_326,4,EUR,0,0,5,
741_5007_3156_333,4,EUR,0,0,5,
741_5007_3156_337,4,EUR,0,0,5,
741_5007_3156_339,4,EUR,0,0,5,
741_5007_3156_340,4,EUR,0,0,5,
741_5007_3156_341,4,EUR,0,0,5,
741_5007_3156_342,4,EUR,0,0,5,
741_5007_3156_346,4,EUR,0,0,5,
741_5007_3156_2839,4,EUR,0,0,5,
741_5007_3156_2845,4,EUR,0,0,5,
741_5007_3156_3110,4,EUR,0,0,5,
741_5007_3156_3111,4,EUR,0,0,5,
741_5007_3156_3134,4,EUR,0,0,5,
741_5007_3156_3135,4,EUR,0,0,5,
741_5007_3156_3330,4,EUR,0,0,5,
741_5007_3156_6104,4,EUR,0,0,5,
741_5007_3156_6279,4,EUR,0,0,5,
741_5007_3156_6280,4,EUR,0,0,5,
741_5007_3156_6284,4,EUR,0,0,5,
741_5007_3156_6285,4,EUR,0,0,5,
741_5007_3156_6286,4,EUR,0,0,5,
741_5007_3156_6345,4,EUR,0,0,5,
741_5007_3156_6372,4,EUR,0,0,5,
741_5007_3156_6393,4,EUR,0,0,5,
741_5007_3156_6597,4,EUR,0,0,5,
741_5007_3156_7060,4,EUR,0,0,5,
741_5007_3156_7336,4,EUR,0,0,5,
741_5007_3156_7973,4,EUR,0,0,5,
741_5007_3330_324,4,EUR,0,0,5,
741_5007_3330_326,4,EUR,0,0,5,
741_5007_3330_333,4,EUR,0,0,5,
741_5007_3330_337,4,EUR,0,0,5,
741_5007_3330_341,4,EUR,0,0,5,
741_5007_3330_342,4,EUR,0,0,5,
741_5007_3330_346,4,EUR,0,0,5,
741_5007_3330_2839,4,EUR,0,0,5,
741_5007_3330_2845,4,EUR,0,0,5,
741_5007_3330_3110,4,EUR,0,0,5,
741_5007_3330_3135,4,EUR,0,0,5,
741_5007_3330_6104,4,EUR,0,0,5,
741_5007_3330_6279,4,EUR,0,0,5,
741_5007_3330_6280,4,EUR,0,0,5,
741_5007_3330_6285,4,EUR,0,0,5,
741_5007_3330_6286,4,EUR,0,0,5,
741_5007_3330_6345,4,EUR,0,0,5,
741_5007_3330_6372,4,EUR,0,0,5,
741_5007_3330_6393,4,EUR,0,0,5,
741_5007_3330_6597,4,EUR,0,0,5,
741_5007_3330_7060,4,EUR,0,0,5,
741_5007_3330_7336,4,EUR,0,0,5,
741_5007_3330_7973,4,EUR,0,0,5,
741_5007_6101_2,4,EUR,0,0,5,
741_5007_6101_323,4,EUR,0,0,5,
741_5007_6101_324,4,EUR,0,0,5,
741_5007_6101_325,4,EUR,0,0,5,
741_5007_6101_326,4,EUR,0,0,5,
741_5007_6101_332,4,EUR,0,0,5,
741_5007_6101_333,4,EUR,0,0,5,
741_5007_6101_337,4,EUR,0,0,5,
741_5007_6101_338,4,EUR,0,0,5,
741_5007_6101_339,4,EUR,0,0,5,
741_5007_6101_340,4,EUR,0,0,5,
741_5007_6101_341,4,EUR,0,0,5,
741_5007_6101_342,4,EUR,0,0,5,
741_5007_6101_346,4,EUR,0,0,5,
741_5007_6101_2754,4,EUR,0,0,5,
741_5007_6101_2839,4,EUR,0,0,5,
741_5007_6101_2844,4,EUR,0,0,5,
741_5007_6101_2845,4,EUR,0,0,5,
741_5007_6101_3110,4,EUR,0,0,5,
741_5007_6101_3111,4,EUR,0,0,5,
741_5007_6101_3134,4,EUR,0,0,5,
741_5007_6101_3135,4,EUR,0,0,5,
741_5007_6101_3156,4,EUR,0,0,5,
741_5007_6101_3330,4,EUR,0,0,5,
741_5007_6101_6102,4,EUR,0,0,5,
741_5007_6101_6104,4,EUR,0,0,5,
741_5007_6101_6172,4,EUR,0,0,5,
741_5007_6101_6279,4,EUR,0,0,5,
741_5007_6101_6280,4,EUR,0,0,5,
741_5007_6101_6284,4,EUR,0,0,5,
741_5007_6101_6285,4,EUR,0,0,5,
741_5007_6101_6286,4,EUR,0,0,5,
741_5007_6101_6345,4,EUR,0,0,5,
741_5007_6101_6367,4,EUR,0,0,5,
741_5007_6101_6372,4,EUR,0,0,5,
741_5007_6101_6393,4,EUR,0,0,5,
741_5007_6101_6597,4,EUR,0,0,5,
741_5007_6101_6869,4,EUR,0,0,5,
741_5007_6101_7060,4,EUR,0,0,5,
741_5007_6101_7336,4,EUR,0,0,5,
741_5007_6101_7973,4,EUR,0,0,5,
741_5007_6102_2,4,EUR,0,0,5,
741_5007_6102_323,4,EUR,0,0,5,
741_5007_6102_324,4,EUR,0,0,5,
741_5007_6102_325,4,EUR,0,0,5,
741_5007_6102_326,4,EUR,0,0,5,
741_5007_6102_332,4,EUR,0,0,5,
741_5007_6102_333,4,EUR,0,0,5,
741_5007_6102_337,4,EUR,0,0,5,
741_5007_6102_338,4,EUR,0,0,5,
741_5007_6102_339,4,EUR,0,0,5,
741_5007_6102_340,4,EUR,0,0,5,
741_5007_6102_341,4,EUR,0,0,5,
741_5007_6102_342,4,EUR,0,0,5,
741_5007_6102_346,4,EUR,0,0,5,
741_5007_6102_2754,4,EUR,0,0,5,
741_5007_6102_2839,4,EUR,0,0,5,
741_5007_6102_2844,4,EUR,0,0,5,
741_5007_6102_2845,4,EUR,0,0,5,
741_5007_6102_3110,4,EUR,0,0,5,
741_5007_6102_3111,4,EUR,0,0,5,
741_5007_6102_3134,4,EUR,0,0,5,
741_5007_6102_3135,4,EUR,0,0,5,
741_5007_6102_3156,4,EUR,0,0,5,
741_5007_6102_3330,4,EUR,0,0,5,
741_5007_6102_6104,4,EUR,0,0,5,
741_5007_6102_6172,4,EUR,0,0,5,
741_5007_6102_6279,4,EUR,0,0,5,
741_5007_6102_6280,4,EUR,0,0,5,
741_5007_6102_6284,4,EUR,0,0,5,
741_5007_6102_6285,4,EUR,0,0,5,
741_5007_6102_6286,4,EUR,0,0,5,
741_5007_6102_6345,4,EUR,0,0,5,
741_5007_6102_6367,4,EUR,0,0,5,
741_5007_6102_6372,4,EUR,0,0,5,
741_5007_6102_6393,4,EUR,0,0,5,
741_5007_6102_6597,4,EUR,0,0,5,
741_5007_6102_6869,4,EUR,0,0,5,
741_5007_6102_7060,4,EUR,0,0,5,
741_5007_6102_7336,4,EUR,0,0,5,
741_5007_6102_7973,4,EUR,0,0,5,
741_5007_6104_3135,4,EUR,0,0,5,
741_5007_6172_324,4,EUR,0,0,5,
741_5007_6172_326,4,EUR,0,0,5,
741_5007_6172_332,4,EUR,0,0,5,
741_5007_6172_333,4,EUR,0,0,5,
741_5007_6172_337,4,EUR,0,0,5,
741_5007_6172_338,4,EUR,0,0,5,
741_5007_6172_339,4,EUR,0,0,5,
741_5007_6172_340,4,EUR,0,0,5,
741_5007_6172_341,4,EUR,0,0,5,
741_5007_6172_342,4,EUR,0,0,5,
741_5007_6172_346,4,EUR,0,0,5,
741_5007_6172_2839,4,EUR,0,0,5,
741_5007_6172_2845,4,EUR,0,0,5,
741_5007_6172_3110,4,EUR,0,0,5,
741_5007_6172_3111,4,EUR,0,0,5,
741_5007_6172_3134,4,EUR,0,0,5,
741_5007_6172_3135,4,EUR,0,0,5,
741_5007_6172_3156,4,EUR,0,0,5,
741_5007_6172_3330,4,EUR,0,0,5,
741_5007_6172_6104,4,EUR,0,0,5,
741_5007_6172_6279,4,EUR,0,0,5,
741_5007_6172_6280,4,EUR,0,0,5,
741_5007_6172_6284,4,EUR,0,0,5,
741_5007_6172_6285,4,EUR,0,0,5,
741_5007_6172_6286,4,EUR,0,0,5,
741_5007_6172_6345,4,EUR,0,0,5,
741_5007_6172_6367,4,EUR,0,0,5,
741_5007_6172_6372,4,EUR,0,0,5,
741_5007_6172_6393,4,EUR,0,0,5,
741_5007_6172_6597,4,EUR,0,0,5,
741_5007_6172_6869,4,EUR,0,0,5,
741_5007_6172_7060,4,EUR,0,0,5,
741_5007_6172_7336,4,EUR,0,0,5,
741_5007_6172_7973,4,EUR,0,0,5,
741_5007_6279_324,4,EUR,0,0,5,
741_5007_6279_326,4,EUR,0,0,5,
741_5007_6279_333,4,EUR,0,0,5,
741_5007_6279_2839,4,EUR,0,0,5,
741_5007_6279_3110,4,EUR,0,0,5,
741_5007_6279_3135,4,EUR,0,0,5,
741_5007_6279_6104,4,EUR,0,0,5,
741_5007_6279_6285,4,EUR,0,0,5,
741_5007_6279_6286,4,EUR,0,0,5,
741_5007_6279_6345,4,EUR,0,0,5,
741_5007_6279_6372,4,EUR,0,0,5,
741_5007_6279_6393,4,EUR,0,0,5,
741_5007_6279_6597,4,EUR,0,0,5,
741_5007_6279_7336,4,EUR,0,0,5,
741_5007_6280_324,4,EUR,0,0,5,
741_5007_6280_326,4,EUR,0,0,5,
741_5007_6280_333,4,EUR,0,0,5,
741_5007_6280_337,4,EUR,0,0,5,
741_5007_6280_341,4,EUR,0,0,5,
741_5007_6280_342,4,EUR,0,0,5,
741_5007_6280_346,4,EUR,0,0,5,
741_5007_6280_2839,4,EUR,0,0,5,
741_5007_6280_2845,4,EUR,0,0,5,
741_5007_6280_3110,4,EUR,0,0,5,
741_5007_6280_3135,4,EUR,0,0,5,
741_5007_6280_6104,4,EUR,0,0,5,
741_5007_6280_6279,4,EUR,0,0,5,
741_5007_6280_6285,4,EUR,0,0,5,
741_5007_6280_6286,4,EUR,0,0,5,
741_5007_6280_6345,4,EUR,0,0,5,
741_5007_6280_6372,4,EUR,0,0,5,
741_5007_6280_6393,4,EUR,0,0,5,
741_5007_6280_6597,4,EUR,0,0,5,
741_5007_6280_7060,4,EUR,0,0,5,
741_5007_6280_7336,4,EUR,0,0,5,
741_5007_6280_7973,4,EUR,0,0,5,
741_5007_6284_324,4,EUR,0,0,5,
741_5007_6284_326,4,EUR,0,0,5,
741_5007_6284_333,4,EUR,0,0,5,
741_5007_6284_337,4,EUR,0,0,5,
741_5007_6284_339,4,EUR,0,0,5,
741_5007_6284_340,4,EUR,0,0,5,
741_5007_6284_341,4,EUR,0,0,5,
741_5007_6284_342,4,EUR,0,0,5,
741_5007_6284_346,4,EUR,0,0,5,
741_5007_6284_2839,4,EUR,0,0,5,
741_5007_6284_2845,4,EUR,0,0,5,
741_5007_6284_3110,4,EUR,0,0,5,
741_5007_6284_3135,4,EUR,0,0,5,
741_5007_6284_3330,4,EUR,0,0,5,
741_5007_6284_6104,4,EUR,0,0,5,
741_5007_6284_6279,4,EUR,0,0,5,
741_5007_6284_6280,4,EUR,0,0,5,
741_5007_6284_6285,4,EUR,0,0,5,
741_5007_6284_6286,4,EUR,0,0,5,
741_5007_6284_6345,4,EUR,0,0,5,
741_5007_6284_6372,4,EUR,0,0,5,
741_5007_6284_6393,4,EUR,0,0,5,
741_5007_6284_6597,4,EUR,0,0,5,
741_5007_6284_7060,4,EUR,0,0,5,
741_5007_6284_7336,4,EUR,0,0,5,
741_5007_6284_7973,4,EUR,0,0,5,
741_5007_6285_324,4,EUR,0,0,5,
741_5007_6285_326,4,EUR,0,0,5,
741_5007_6285_333,4,EUR,0,0,5,
741_5007_6285_2839,4,EUR,0,0,5,
741_5007_6285_3110,4,EUR,0,0,5,
741_5007_6285_3135,4,EUR,0,0,5,
741_5007_6285_6104,4,EUR,0,0,5,
741_5007_6285_6286,4,EUR,0,0,5,
741_5007_6285_6345,4,EUR,0,0,5,
741_5007_6285_6372,4,EUR,0,0,5,
741_5007_6285_6393,4,EUR,0,0,5,
741_5007_6285_6597,4,EUR,0,0,5,
741_5007_6286_324,4,EUR,0,0,5,
741_5007_6286_326,4,EUR,0,0,5,
741_5007_6286_333,4,EUR,0,0,5,
741_5007_6286_3135,4,EUR,0,0,5,
741_5007_6286_6104,4,EUR,0,0,5,
741_5007_6286_6345,4,EUR,0,0,5,
741_5007_6286_6372,4,EUR,0,0,5,
741_5007_6286_6393,4,EUR,0,0,5,
741_5007_6286_6597,4,EUR,0,0,5,
741_5007_6345_3135,4,EUR,0,0,5,
741_5007_6345_6104,4,EUR,0,0,5,
741_5007_6367_324,4,EUR,0,0,5,
741_5007_6367_326,4,EUR,0,0,5,
741_5007_6367_333,4,EUR,0,0,5,
741_5007_6367_337,4,EUR,0,0,5,
741_5007_6367_338,4,EUR,0,0,5,
741_5007_6367_339,4,EUR,0,0,5,
741_5007_6367_340,4,EUR,0,0,5,
741_5007_6367_341,4,EUR,0,0,5,
741_5007_6367_342,4,EUR,0,0,5,
741_5007_6367_346,4,EUR,0,0,5,
741_5007_6367_2839,4,EUR,0,0,5,
741_5007_6367_2845,4,EUR,0,0,5,
741_5007_6367_3110,4,EUR,0,0,5,
741_5007_6367_3111,4,EUR,0,0,5,
741_5007_6367_3134,4,EUR,0,0,5,
741_5007_6367_3135,4,EUR,0,0,5,
741_5007_6367_3156,4,EUR,0,0,5,
741_5007_6367_3330,4,EUR,0,0,5,
741_5007_6367_6104,4,EUR,0,0,5,
741_5007_6367_6279,4,EUR,0,0,5,
741_5007_6367_6280,4,EUR,0,0,5,
741_5007_6367_6284,4,EUR,0,0,5,
741_5007_6367_6285,4,EUR,0,0,5,
741_5007_6367_6286,4,EUR,0,0,5,
741_5007_6367_6345,4,EUR,0,0,5,
741_5007_6367_6372,4,EUR,0,0,5,
741_5007_6367_6393,4,EUR,0,0,5,
741_5007_6367_6597,4,EUR,0,0,5,
741_5007_6367_6869,4,EUR,0,0,5,
741_5007_6367_7060,4,EUR,0,0,5,
741_5007_6367_7336,4,EUR,0,0,5,
741_5007_6367_7973,4,EUR,0,0,5,
741_5007_6372_324,4,EUR,0,0,5,
741_5007_6372_3135,4,EUR,0,0,5,
741_5007_6372_6104,4,EUR,0,0,5,
741_5007_6372_6345,4,EUR,0,0,5,
741_5007_6393_324,4,EUR,0,0,5,
741_5007_6393_3135,4,EUR,0,0,5,
741_5007_6393_6104,4,EUR,0,0,5,
741_5007_6393_6345,4,EUR,0,0,5,
741_5007_6393_6372,4,EUR,0,0,5,
741_5007_6393_6597,4,EUR,0,0,5,
741_5007_6597_324,4,EUR,0,0,5,
741_5007_6597_3135,4,EUR,0,0,5,
741_5007_6597_6104,4,EUR,0,0,5,
741_5007_6597_6345,4,EUR,0,0,5,
741_5007_6597_6372,4,EUR,0,0,5,
741_5007_6869_324,4,EUR,0,0,5,
741_5007_6869_326,4,EUR,0,0,5,
741_5007_6869_333,4,EUR,0,0,5,
741_5007_6869_337,4,EUR,0,0,5,
741_5007_6869_338,4,EUR,0,0,5,
741_5007_6869_339,4,EUR,0,0,5,
741_5007_6869_340,4,EUR,0,0,5,
741_5007_6869_341,4,EUR,0,0,5,
741_5007_6869_342,4,EUR,0,0,5,
741_5007_6869_346,4,EUR,0,0,5,
741_5007_6869_2839,4,EUR,0,0,5,
741_5007_6869_2845,4,EUR,0,0,5,
741_5007_6869_3110,4,EUR,0,0,5,
741_5007_6869_3111,4,EUR,0,0,5,
741_5007_6869_3134,4,EUR,0,0,5,
741_5007_6869_3135,4,EUR,0,0,5,
741_5007_6869_3156,4,EUR,0,0,5,
741_5007_6869_3330,4,EUR,0,0,5,
741_5007_6869_6104,4,EUR,0,0,5,
741_5007_6869_6279,4,EUR,0,0,5,
741_5007_6869_6280,4,EUR,0,0,5,
741_5007_6869_6284,4,EUR,0,0,5,
741_5007_6869_6285,4,EUR,0,0,5,
741_5007_6869_6286,4,EUR,0,0,5,
741_5007_6869_6345,4,EUR,0,0,5,
741_5007_6869_6372,4,EUR,0,0,5,
741_5007_6869_6393,4,EUR,0,0,5,
741_5007_6869_6597,4,EUR,0,0,5,
741_5007_6869_7060,4,EUR,0,0,5,
741_5007_6869_7336,4,EUR,0,0,5,
741_5007_6869_7973,4,EUR,0,0,5,
741_5007_7060_324,4,EUR,0,0,5,
741_5007_7060_326,4,EUR,0,0,5,
741_5007_7060_333,4,EUR,0,0,5,
741_5007_7060_337,4,EUR,0,0,5,
741_5007_7060_341,4,EUR,0,0,5,
741_5007_7060_342,4,EUR,0,0,5,
741_5007_7060_346,4,EUR,0,0,5,
741_5007_7060_2839,4,EUR,0,0,5,
741_5007_7060_2845,4,EUR,0,0,5,
741_5007_7060_3110,4,EUR,0,0,5,
741_5007_7060_3135,4,EUR,0,0,5,
741_5007_7060_6104,4,EUR,0,0,5,
741_5007_7060_6279,4,EUR,0,0,5,
741_5007_7060_6285,4,EUR,0,0,5,
741_5007_7060_6286,4,EUR,0,0,5,
741_5007_7060_6345,4,EUR,0,0,5,
741_5007_7060_6372,4,EUR,0,0,5,
741_5007_7060_6393,4,EUR,0,0,5,
741_5007_7060_6597,4,EUR,0,0,5,
741_5007_7060_7336,4,EUR,0,0,5,
741_5007_7336_324,4,EUR,0,0,5,
741_5007_7336_326,4,EUR,0,0,5,
741_5007_7336_333,4,EUR,0,0,5,
741_5007_7336_2839,4,EUR,0,0,5,
741_5007_7336_3110,4,EUR,0,0,5,
741_5007_7336_3135,4,EUR,0,0,5,
741_5007_7336_6104,4,EUR,0,0,5,
741_5007_7336_6285,4,EUR,0,0,5,
741_5007_7336_6286,4,EUR,0,0,5,
